Student ID,student_name,gender,ethincity,date_of_birth,age,by_lunch,primary_language
441,James Ho,M,Other,3/19/03,16,No,Chinese
442,Elizabeth Cohen,F,Asian,3/13/01,18,No,Arabic
443,Stephanie Lane,F,Native_American,4/23/01,18,Yes,Spanish
444,Dawn Rhodes,F,Other,5/9/03,16,Yes,Arabic
445,Theresa Robinson,F,African_American,6/8/02,17,Yes,Chinese
446,Breanna Mosley,F,Native_American,6/13/03,16,Yes,Arabic
447,Carmen Wilson,F,Native_American,5/13/03,16,No,Arabic
448,Ian Brown,M,Hispanic,9/11/01,17,Yes,Chinese
449,Kathleen Matthews,F,African_American,9/30/01,17,No,Arabic
450,Bryan Diaz,M,Asian,6/30/02,17,Yes,English
451,Gina Sweeney,F,Hispanic,8/21/01,17,No,Arabic
452,Alan Garcia,M,Asian,5/1/01,18,Yes,Spanish
453,Erik Wheeler,M,Other,5/14/03,16,No,English
454,Stephanie Robles,F,Native_American,6/18/01,18,No,Spanish
455,Samantha Hanson,F,Hispanic,8/10/02,16,No,Arabic
456,Christopher Williams,M,White,6/13/01,18,Yes,Chinese
457,Stephanie Hart,F,Asian,10/18/02,16,Yes,English
458,Mrs. Lisa Becker,F,White,6/28/03,16,Yes,Spanish
459,Bianca Johnson,F,African_American,4/7/02,17,No,Chinese
460,Amy Steele,F,Native_American,4/14/01,18,No,Arabic
461,Gina Contreras,F,African_American,6/7/02,17,No,Spanish
462,Jaime Alexander,F,White,6/28/02,17,No,English
463,Kevin Coleman,M,White,6/11/02,17,No,Spanish
464,Caitlin Williams,F,African_American,12/29/03,15,No,English
465,Joseph Lloyd,M,White,12/25/03,15,No,Spanish
466,Carrie Hernandez,F,Other,10/17/02,16,Yes,Arabic
467,Mr. Travis Young,M,Other,1/7/03,16,Yes,English
468,Francis Wright,M,Hispanic,12/11/01,17,Yes,Chinese
469,Joel Harper,M,Native_American,10/6/02,16,No,Spanish
470,Eduardo Park,M,Hispanic,9/17/03,15,Yes,English
471,Melissa Yoder,F,Hispanic,10/30/03,15,No,Arabic
472,Donna Campbell,F,Native_American,6/8/03,16,No,English
473,Connie Delacruz,F,Hispanic,6/17/03,16,Yes,Arabic
474,Luis Parker,M,African_American,12/13/03,15,No,English
475,Pamela Watts,F,Other,10/16/01,17,No,Arabic
476,Lindsey Mitchell,F,Asian,4/10/02,17,Yes,English
477,Brenda Price,F,Hispanic,11/21/02,16,Yes,Spanish
478,Joseph Howard,M,Asian,4/27/03,16,No,Arabic
479,Amy Evans,F,Other,1/27/02,17,No,Spanish
480,Paula Fernandez DVM,F,Asian,3/19/01,18,Yes,Chinese
481,Amber Cunningham,F,Hispanic,12/4/01,17,Yes,English
482,Preston Wheeler,M,White,12/23/03,15,No,Arabic
483,James Lopez,M,Asian,11/1/01,17,No,English
484,Chad Drake,M,Other,8/28/02,16,Yes,Spanish
485,Samuel Blackburn,M,Other,3/22/01,18,No,Spanish
486,Shawn Nielsen,M,Asian,4/7/01,18,No,English
487,Eric Perez,M,Other,9/12/01,17,No,English
488,Kevin Montgomery,M,Native_American,8/16/01,17,No,Chinese
489,Terry Thomas,M,Native_American,6/7/01,18,Yes,English
490,Kim Meyer,F,White,6/30/01,18,No,Chinese
491,Michael Townsend,M,Native_American,2/8/03,16,Yes,Arabic
492,Ronnie Rodriguez,M,White,1/6/01,18,No,Chinese
493,Savannah Smith,F,Hispanic,2/3/01,18,No,Spanish
494,Shane Nguyen,M,Other,9/29/01,17,No,English
495,Michael Brown,M,Asian,12/12/02,16,No,Arabic
496,Robert Young,M,Other,5/6/01,18,Yes,Chinese
497,Daniel Griffin,M,Hispanic,1/14/03,16,Yes,Spanish
498,James Johnson,M,Native_American,9/19/01,17,No,Arabic
499,Mary Cox,F,Hispanic,6/10/03,16,Yes,Arabic
500,Tina Aguirre,F,White,7/1/01,18,No,Spanish
501,Jillian Mcdonald,F,White,5/6/03,16,Yes,English
502,Matthew Branch,M,Asian,9/7/02,16,No,Chinese
503,Christopher Jordan,M,Other,12/17/03,15,No,Spanish
504,Victor Mcguire,M,Asian,1/2/02,17,No,Spanish
505,Erin Arnold,F,Hispanic,4/3/02,17,No,Chinese
506,Nicholas Wu,M,Asian,2/9/03,16,No,Arabic
507,Kristen Wilson,F,White,8/2/03,16,Yes,English
508,Morgan Moore,F,Asian,7/27/03,16,No,Arabic
509,Stephen Smith,M,Hispanic,10/5/03,15,Yes,Chinese
510,Jeremy Romero,M,African_American,6/28/01,18,No,Chinese
511,Julie Bush,F,Asian,1/25/03,16,No,Chinese
512,Brittany Taylor,F,African_American,2/5/02,17,Yes,Chinese
513,James Kim,M,Hispanic,7/15/02,17,No,Arabic
514,Ashley Roberts,F,African_American,10/12/02,16,No,Arabic
515,Brandon Johnson,M,White,5/14/02,17,Yes,English
516,David Davenport,M,Other,1/1/01,18,Yes,Spanish
517,Mark Washington,M,Native_American,8/7/02,16,Yes,Arabic
518,Alicia Marshall,F,African_American,1/15/03,16,No,Arabic
519,Barbara Santana,F,Native_American,5/9/01,18,No,Chinese
520,Samantha Parker,F,Asian,3/4/01,18,No,Spanish
521,Joseph Walters,M,White,10/17/01,17,No,Arabic
522,Michael Zamora,M,Native_American,4/4/02,17,No,Spanish
523,Kyle Cobb,M,African_American,9/22/03,15,No,Spanish
524,Jill Clark,F,Other,9/30/01,17,No,Chinese
525,Sarah Warren,F,Asian,7/14/01,18,Yes,Arabic
526,Jennifer Robinson,F,White,12/2/03,15,Yes,Chinese
527,Patricia Johnson,F,Other,3/20/01,18,Yes,English
528,Henry Evans,M,Other,8/11/01,17,No,Arabic
529,Alexander Ramsey,M,Asian,3/7/03,16,No,Arabic
530,Brandon Stephens,M,Hispanic,12/16/01,17,No,Arabic
531,Jeff Holland,M,Native_American,12/21/02,16,Yes,Arabic
532,Samuel Schultz,M,African_American,9/20/03,15,No,Spanish
533,Brett Johnson,M,Asian,5/27/01,18,Yes,Arabic
534,Daniel Sherman,M,Hispanic,3/19/02,17,No,Spanish
535,Justin Mccall,M,Asian,10/6/03,15,No,English
536,Jonathan Evans,M,Asian,6/6/01,18,Yes,Chinese
537,Jacqueline Kennedy,F,Native_American,12/25/01,17,No,Spanish
538,Martin Stephenson,M,Native_American,8/25/02,16,Yes,Chinese
539,Lindsey Lane,F,White,1/16/03,16,No,Chinese
540,Jessica Hart,F,African_American,7/21/02,17,Yes,Spanish
541,Edward Lucas,M,Native_American,9/8/02,16,Yes,Spanish
542,Lisa Osborne,F,Native_American,9/20/03,15,No,English
543,Hannah Black,F,Hispanic,3/28/01,18,Yes,Chinese
544,Alexander Paul,M,White,10/24/03,15,Yes,Arabic
545,Brenda Wong,F,Other,5/6/03,16,Yes,Chinese
546,Thomas Delgado,M,Native_American,7/20/03,16,No,Chinese
547,Jeremy Sutton,M,Native_American,2/27/03,16,No,Arabic
548,Paula Donaldson,F,White,3/4/03,16,Yes,Arabic
549,Valerie Thompson,F,Hispanic,9/23/02,16,Yes,Arabic
550,John Schaefer,M,Asian,2/19/03,16,No,Arabic
551,Jesus Manning,M,African_American,6/7/01,18,No,English
552,Tyrone Lawson,M,Other,2/23/01,18,No,Spanish
553,Carl May,M,White,12/15/03,15,No,Chinese
554,Brittany Russell,F,African_American,12/12/01,17,No,Chinese
555,Philip Edwards,M,African_American,6/21/01,18,No,Arabic
556,Robert Aguilar,M,Asian,5/21/01,18,Yes,Arabic
557,Aaron Russo,M,Asian,4/24/01,18,Yes,English
558,Tracy Andrade,M,Asian,1/28/01,18,Yes,English
559,Amy Sullivan,F,Other,2/24/03,16,Yes,Chinese
560,Howard Beck,M,Native_American,11/9/02,16,Yes,English
561,Dr. Xavier Bell II,M,Hispanic,4/17/02,17,No,Arabic
562,Dawn Schultz,F,Other,7/4/02,17,No,Chinese
563,Caleb Lucas,M,Other,11/20/03,15,Yes,Chinese
564,Barbara Gonzalez,F,Other,7/10/01,18,No,Chinese
565,Charles Yang,M,Other,10/30/01,17,No,Spanish
566,David Gallagher,M,Native_American,4/17/03,16,No,Chinese
567,Bethany Vargas,F,Asian,9/18/03,15,No,English
568,Jennifer Schultz,F,Native_American,6/26/01,18,No,Chinese
569,Paula Marshall,F,White,11/5/03,15,Yes,Arabic
570,Jordan Elliott,M,White,10/1/03,15,Yes,Chinese
571,Samantha Mcmillan,F,Other,7/3/02,17,Yes,Spanish
572,Judith Johnson,F,Native_American,10/24/02,16,No,English
573,Grace Palmer,F,Native_American,5/25/02,17,No,Spanish
574,Brandon Ramirez,M,Other,4/11/02,17,Yes,English
575,Carol Smith,F,Native_American,7/29/02,17,No,Spanish
576,Matthew Odom,M,African_American,7/18/02,17,Yes,Arabic
577,Erika Gray,F,Other,11/14/02,16,Yes,Chinese
578,Donna Kramer,F,White,4/10/03,16,Yes,Spanish
579,Jonathan Snyder,M,Asian,7/12/03,16,No,Spanish
580,Frank Howe,M,Native_American,7/22/01,18,Yes,Chinese
581,Amy Beck,F,Other,9/29/02,16,No,Arabic
582,Lori Holmes,F,White,8/12/02,16,No,English
583,Rebekah Hampton,F,White,5/23/02,17,Yes,English
584,Perry Bishop,M,Native_American,7/14/03,16,No,Arabic
585,Andrew Hanson MD,M,African_American,5/20/03,16,No,Chinese
586,Jody Hughes,F,Other,2/28/03,16,No,Chinese
587,Anna Garcia,F,Other,10/1/01,17,No,Chinese
588,Colleen Walker,F,Hispanic,3/24/02,17,Yes,Arabic
589,Danny Bridges,M,Native_American,11/30/03,15,No,Chinese
590,Kristina Ford,F,Native_American,4/2/02,17,No,English
591,Sabrina Davidson,F,Native_American,4/7/03,16,No,Spanish
592,Alexander Freeman,M,Other,7/13/02,17,Yes,English
593,Jack Davis,M,White,11/5/01,17,Yes,English
594,Victor Rivera,M,Other,4/22/01,18,Yes,English
595,Elizabeth Pena,F,Hispanic,2/2/02,17,Yes,Arabic
596,Neil Castro,M,Other,5/17/03,16,No,Chinese
597,Michael Briggs,M,Hispanic,8/12/03,15,No,Arabic
598,Anna Andersen,F,White,6/16/02,17,No,Arabic
599,Elizabeth Oconnor,F,Other,3/31/02,17,No,English
600,Zachary Brooks,M,Native_American,6/4/02,17,Yes,Chinese
601,Scott Jackson,M,African_American,4/25/02,17,Yes,Chinese
602,Mary Fuentes,F,Other,6/4/01,18,Yes,Spanish
603,Denise Reyes,F,Hispanic,3/18/01,18,Yes,Chinese
604,Janice Collier,F,White,1/8/02,17,Yes,English
605,Tina Barber,F,African_American,4/12/03,16,No,Arabic
606,Keith Rojas,M,Hispanic,3/13/03,16,Yes,Chinese
607,Michelle Decker,F,White,8/26/01,17,No,English
608,James Smith,M,African_American,7/25/03,16,No,English
609,Alexandra Thompson,F,African_American,11/17/02,16,No,Spanish
610,Jacqueline Campbell,F,Native_American,2/20/01,18,Yes,Chinese
611,Austin Clark,M,White,7/15/01,18,No,Spanish
612,Brooke Thomas,F,Asian,4/3/02,17,No,English
613,Molly Smith,F,Other,4/28/01,18,Yes,Spanish
614,Pamela Beck,F,Hispanic,7/31/03,16,Yes,English
615,Timothy Morris,M,African_American,8/11/03,15,No,Arabic
616,Lauren White,F,Asian,12/31/02,16,Yes,Spanish
617,Jessica Beltran,F,Asian,8/7/01,17,No,Arabic
618,Alexandra Jones,F,Asian,1/9/01,18,Yes,Arabic
619,Evelyn Rice,F,Native_American,1/7/01,18,No,Chinese
620,Stephen Ellis,M,Hispanic,3/10/03,16,No,English
621,Caroline Smith,F,Asian,7/3/01,18,No,Chinese
622,Fred Case,M,Native_American,1/14/03,16,Yes,Chinese
623,Crystal Anderson,F,Native_American,3/31/02,17,Yes,Chinese
624,Jordan Gross,F,Native_American,10/25/01,17,Yes,English
625,Marie Harris,F,White,9/16/03,15,No,English
626,Charles Hayes,M,Hispanic,9/15/01,17,Yes,Arabic
627,Beverly Sheppard,F,Native_American,10/19/02,16,No,Arabic
628,Denise Solis,F,Asian,10/5/01,17,Yes,English
629,Alexander Myers,M,Hispanic,12/17/01,17,Yes,English
630,Sally Robertson,F,White,2/11/02,17,No,Spanish
631,Steven Morris,M,Native_American,1/1/01,18,Yes,English
632,Nina Flores,F,African_American,10/6/03,15,Yes,Spanish
633,Miguel Patterson,M,African_American,3/30/01,18,Yes,Chinese
634,John Simpson,M,African_American,6/7/02,17,Yes,English
635,Charles Cruz,M,Other,6/5/01,18,Yes,English
636,Monica Davis,F,Other,9/14/02,16,No,Chinese
637,James Fields,M,Hispanic,8/12/02,16,Yes,Chinese
638,Kevin Frederick,M,White,11/2/01,17,No,Spanish
639,Jeremy Soto,M,Other,7/21/02,17,Yes,Arabic
640,Ronald Harris,M,White,9/3/02,16,No,Chinese
641,Carol Stewart,F,African_American,9/20/03,15,Yes,English
642,Albert Durham,M,Native_American,9/22/02,16,Yes,Spanish
643,James Sanchez,M,Asian,8/13/02,16,Yes,English
644,John Adams,M,White,12/27/03,15,No,Chinese
645,Cody Williams,M,White,12/17/02,16,Yes,English
646,Ernest Love,M,Hispanic,2/12/02,17,Yes,Spanish
647,Tommy Smith,M,White,4/20/02,17,No,Chinese
648,Jared Anderson,M,Hispanic,4/3/03,16,Yes,Chinese
649,Jennifer Yang,F,African_American,12/11/01,17,No,Chinese
650,Joe Mercado,M,Native_American,8/26/02,16,No,Spanish
651,Mr. Roberto Wright MD,M,Asian,5/1/02,17,Yes,Spanish
652,Michael Smith,M,Asian,4/26/03,16,No,English
653,William Park,M,Asian,11/16/02,16,No,English
654,Benjamin Williams,M,Asian,3/16/01,18,Yes,English
655,Dean Perez,M,White,5/15/02,17,No,Arabic
656,Mr. Dale Miller,M,African_American,9/7/03,15,No,Spanish
657,Marissa Russell,F,White,7/1/01,18,Yes,Arabic
658,Mary Gonzalez DDS,F,Asian,3/8/03,16,Yes,Chinese
659,April Jackson,F,Hispanic,1/29/03,16,Yes,Spanish
660,William Hayes,M,African_American,10/20/02,16,No,English
661,Meghan Holloway,F,Native_American,2/6/02,17,Yes,Spanish
662,Amy Coleman,F,Other,2/25/03,16,No,English
663,James Green,M,African_American,12/8/01,17,No,Arabic
664,Michael Tran,M,Hispanic,8/16/03,15,No,Arabic
665,Joseph Cortez,M,White,9/22/01,17,Yes,Spanish
666,Anita Moss,F,Other,8/13/01,17,Yes,Spanish
667,Benjamin Stokes,M,Hispanic,11/24/02,16,Yes,Spanish
668,Michael Li,M,White,8/4/02,17,Yes,Chinese
669,Alexander Rosales,M,White,1/28/03,16,No,English
670,Katie Dawson,F,Other,1/12/01,18,Yes,Spanish
671,Shelly Erickson,F,White,6/3/01,18,No,Spanish
672,Kathryn Turner,F,Other,11/24/01,17,Yes,English
673,Jacob Lee,M,Asian,4/15/01,18,Yes,Chinese
674,Ryan Smith,M,White,12/3/01,17,No,Spanish
675,Joshua Fernandez,M,Asian,2/23/01,18,No,Spanish
676,Mia Roach,F,African_American,3/26/03,16,No,Arabic
677,William Rodriguez,M,Asian,12/22/02,16,Yes,Arabic
678,Wanda Cruz,F,African_American,3/16/03,16,No,English
679,Pamela Hall,F,Other,4/30/01,18,No,Spanish
680,David Smith,M,White,7/28/02,17,No,English
681,Jason Brown,M,Asian,7/15/01,18,No,Chinese
682,Chelsea Alexander,F,African_American,4/19/02,17,Yes,Arabic
683,Kimberly Tate,F,Asian,1/22/02,17,Yes,Spanish
684,Daniel Williams,M,Native_American,4/14/01,18,Yes,Arabic
685,Terri Jacobson,F,White,4/3/02,17,No,Chinese
686,Paul Harris,M,Hispanic,9/3/03,15,No,Arabic
687,Jessica Thompson,F,Hispanic,1/29/02,17,No,Chinese
688,Nancy Hawkins,F,White,7/22/03,16,Yes,English
689,Deborah Phillips,F,African_American,8/16/02,16,Yes,English
690,Mark Mendoza,M,Hispanic,5/14/02,17,No,Spanish
691,Stephen Williamson,M,Native_American,5/11/01,18,Yes,English
692,Jennifer Strong,F,African_American,4/23/02,17,No,Spanish
693,Matthew Moore,M,Hispanic,12/3/02,16,Yes,English
694,Raymond Parker,M,Other,7/7/03,16,Yes,Chinese
695,Lee Evans,M,African_American,9/13/01,17,Yes,English
696,Curtis Rodriguez,M,Native_American,5/17/02,17,Yes,English
697,Sara Morris,F,White,12/10/03,15,Yes,Spanish
698,Dawn Palmer,F,Other,2/5/03,16,Yes,English
699,Brianna Benson,F,Other,9/9/03,15,No,Chinese
700,Luis Watts,M,Hispanic,3/8/03,16,No,English
701,Mrs. Cindy Brown,F,Other,2/23/03,16,Yes,Spanish
702,Summer Sandoval,F,African_American,4/30/01,18,No,English
703,Ashley Smith,F,Asian,12/21/02,16,Yes,English
704,Randy Wallace,M,Asian,8/19/03,15,No,Spanish
705,Angela Simmons,F,African_American,4/26/03,16,Yes,Arabic
706,Sandra Haley,F,Other,11/13/01,17,No,English
707,George Morgan,M,Asian,6/17/02,17,Yes,Chinese
708,Melissa Ali,F,Native_American,1/13/02,17,No,English
709,Matthew Oliver,M,Native_American,10/2/01,17,No,Spanish
710,Michael Kirk,M,Native_American,8/31/03,15,No,Chinese
711,Terry Khan,M,Native_American,9/23/01,17,No,Arabic
712,Kristie Elliott,F,Asian,12/13/03,15,No,Spanish
713,Joel Campbell,M,Other,1/26/03,16,No,Arabic
714,Anthony Henderson,M,White,4/7/03,16,No,Spanish
715,Brent Christensen,M,Hispanic,8/25/01,17,Yes,Spanish
716,Heidi Hayes,F,White,2/18/01,18,No,Spanish
717,Ryan Mcbride,M,African_American,5/22/03,16,No,Chinese
718,Kyle Murillo,M,Hispanic,4/13/01,18,Yes,Arabic
719,Angela Powell,F,Native_American,2/22/01,18,Yes,Arabic
720,Jeanette Simmons,F,Asian,10/1/01,17,Yes,English
721,Adam Vance,M,Hispanic,8/13/01,17,Yes,Chinese
722,Kristen Murray,F,Asian,9/12/01,17,No,English
723,Jessica Burnett,F,African_American,3/5/03,16,Yes,Spanish
724,Alex Walker,M,Other,5/16/01,18,Yes,Arabic
725,Robert Phillips,M,Asian,10/15/02,16,No,Arabic
726,Elizabeth Martinez,F,White,8/4/01,18,No,English
727,Kristina Young,F,White,2/11/02,17,No,English
728,Sarah Morgan,F,Hispanic,5/27/01,18,No,Chinese
729,Cheryl Harding,F,African_American,3/30/03,16,Yes,Spanish
730,Keith Hunter,M,African_American,4/24/01,18,Yes,Arabic
731,Todd Williams,M,Hispanic,8/23/01,17,Yes,English
732,James White MD,M,Other,2/6/03,16,No,Chinese
733,Kyle Johnson,M,African_American,11/6/03,15,No,Arabic
734,Andrea Suarez,F,Hispanic,1/17/03,16,Yes,English
735,Michael Sanchez,M,White,12/13/03,15,No,Chinese
736,Jaime Torres,F,African_American,3/25/02,17,No,Chinese
737,Donald Gill DDS,M,Asian,9/21/03,15,Yes,Chinese
738,Austin Lee,M,White,12/27/03,15,Yes,Arabic
739,Adrian Bowman,M,Hispanic,5/25/01,18,No,English
740,Julie Perez,F,Asian,3/6/01,18,No,Chinese
741,Debra Maxwell,F,White,4/27/03,16,No,English
742,Bradley Phillips,M,African_American,9/27/02,16,Yes,English
743,Sonya Simmons,F,African_American,2/8/03,16,Yes,Chinese
744,Eric Miller,M,Other,7/24/01,18,Yes,Arabic
745,Charles Berger,M,Native_American,1/4/03,16,Yes,Arabic
746,Mary Monroe,F,Asian,11/25/03,15,Yes,Chinese
747,Destiny Burns,F,Hispanic,7/10/01,18,Yes,English
748,Patrick Khan,M,Native_American,9/28/02,16,Yes,Chinese
749,Nathaniel Henson,M,Hispanic,7/1/02,17,Yes,Arabic
750,Larry Miller,M,Native_American,5/19/03,16,No,Arabic
751,Timothy French,M,African_American,4/16/02,17,Yes,Arabic
752,Xavier Mitchell,M,Other,3/23/03,16,No,Chinese
753,Jason Crosby,M,African_American,3/15/01,18,Yes,English
754,Joshua Johnson,M,African_American,5/6/01,18,No,Arabic
755,Alyssa Clark,F,African_American,6/12/03,16,Yes,English
756,Jonathan Cooper,M,Hispanic,5/27/01,18,Yes,English
757,Mark Hunt,M,African_American,11/25/02,16,Yes,English
758,Norman Moore,M,White,5/19/02,17,Yes,Chinese
759,Brian Atkins,M,Hispanic,10/5/01,17,Yes,Arabic
760,Zachary Jones,M,Other,9/17/01,17,Yes,Chinese
761,Danielle Wong,F,African_American,12/19/01,17,No,Chinese
762,Patricia Lane,F,White,10/26/01,17,Yes,English
763,Joshua Rose,M,Other,8/8/02,16,Yes,English
764,Hannah Montes,F,Native_American,5/5/01,18,No,Arabic
765,Mrs. Catherine Williams MD,F,White,9/3/02,16,No,Chinese
766,Michael Jenkins,M,Hispanic,2/5/03,16,No,English
767,James Scott,M,Asian,11/19/01,17,No,Chinese
768,Evan Ballard,M,White,10/13/03,15,No,Spanish
769,Andrea Miller,F,White,8/1/01,18,Yes,Chinese
770,Jasmine Lynch,F,Asian,6/18/02,17,Yes,Chinese
771,Jennifer Fox,F,Asian,12/31/02,16,Yes,English
772,Jared Castro,M,White,1/23/01,18,No,Spanish
773,Eugene Cox,M,Hispanic,9/6/03,15,No,Arabic
774,Wendy Wilson,F,Native_American,8/4/01,18,No,Chinese
775,Debbie Smith,F,Native_American,5/5/02,17,No,Chinese
776,Michael Fletcher,M,White,12/4/02,16,Yes,Arabic
777,Jay Waters,M,Asian,4/19/03,16,Yes,Arabic
778,Melissa Martinez,F,White,3/22/01,18,No,Arabic
779,Cory Howard,M,White,5/6/03,16,No,Arabic
780,Mitchell Hanson,M,African_American,4/30/01,18,No,English
781,Corey Boyer,M,African_American,7/17/03,16,Yes,Arabic
782,Elizabeth Gonzalez,F,Other,6/13/03,16,No,Arabic
783,Robert Hutchinson,M,Hispanic,4/22/02,17,No,Arabic
784,David Hernandez,M,Asian,8/15/02,16,Yes,Arabic
785,Tammy Jordan,F,Native_American,2/1/01,18,No,Arabic
786,Denise Johnson,F,White,8/4/02,17,No,Spanish
787,Brandi Copeland,F,Other,12/25/03,15,No,English
788,Evan Marshall,M,Native_American,11/5/03,15,Yes,English
789,Gregory Long,M,Native_American,3/29/02,17,No,Chinese
790,Kristen Underwood,F,Hispanic,7/11/03,16,No,English
791,Walter French,M,Hispanic,11/30/01,17,No,Arabic
792,Edwin Thompson,M,White,1/24/02,17,No,Chinese
793,Edward Rivera,M,African_American,8/9/01,17,Yes,English
794,Brandon Wilson,M,Other,11/27/03,15,Yes,English
795,Alejandra Todd,F,African_American,9/15/02,16,Yes,English
796,Dana Hoffman,F,Asian,10/9/01,17,Yes,Spanish
797,David Howard,M,Hispanic,12/10/01,17,Yes,Chinese
798,Ashley Caldwell MD,F,Native_American,3/21/01,18,Yes,Chinese
799,Cindy Horn,F,White,5/2/02,17,Yes,Chinese
800,Kevin Armstrong,M,African_American,3/4/02,17,No,Arabic
801,Stacey Porter,F,Other,1/16/03,16,Yes,Spanish
802,Patrick Hunt,M,Asian,2/6/03,16,No,Chinese
803,David White,M,Native_American,1/18/02,17,No,Spanish
804,Tammy Black,F,Asian,12/9/03,15,No,Spanish
805,Joanna Williams,F,White,6/25/02,17,No,Chinese
806,Becky Moran,F,Hispanic,2/19/03,16,No,Chinese
807,Brenda Smith,F,Other,10/4/03,15,Yes,Arabic
808,Gabrielle Webb,F,White,4/11/02,17,No,Chinese
809,Mr. Jared Campbell,M,Asian,4/21/01,18,Yes,English
810,Ryan Jenkins,M,Other,12/20/01,17,No,Arabic
811,Thomas Shepard,M,Native_American,5/8/01,18,Yes,English
812,Jeremiah Boyd,M,Hispanic,11/7/03,15,No,Spanish
813,Matthew White,M,Other,5/31/03,16,No,English
814,Christina Anderson,F,African_American,1/23/02,17,Yes,Spanish
815,Edward Olson,M,White,7/20/02,17,Yes,Arabic
816,Emily Bryant,F,African_American,7/6/03,16,Yes,Spanish
817,Amy Guzman,F,African_American,9/17/01,17,Yes,Chinese
818,Kathleen Owens,F,Asian,7/27/02,17,No,Spanish
819,John Davila,M,White,12/4/02,16,No,Chinese
820,Nicole King,F,Asian,2/26/01,18,Yes,Arabic
821,Jason Villarreal,M,White,3/6/02,17,Yes,Arabic
822,Matthew Washington,M,White,11/27/02,16,Yes,Chinese
823,Peter Simpson,M,Other,10/29/01,17,Yes,English
824,Cristian Espinoza,M,Native_American,7/14/01,18,No,Arabic
825,Steven Fry,M,Asian,4/17/01,18,No,English
826,David Miller,M,Native_American,1/15/02,17,Yes,Spanish
827,Tamara Hernandez,F,Hispanic,12/14/01,17,No,Arabic
828,Jordan Lewis,M,Other,11/10/02,16,No,Spanish
829,Carol Anderson,F,Hispanic,6/24/01,18,Yes,Spanish
830,Michael Moreno PhD,M,African_American,11/14/03,15,No,English
831,Nicholas Logan,M,White,6/10/02,17,No,Chinese
832,Paul Anderson,M,Hispanic,6/2/03,16,No,Arabic
833,Jason Young,M,Hispanic,2/25/02,17,Yes,Spanish
834,Wesley Martin,M,Other,7/20/02,17,Yes,Spanish
835,Karen Wall,F,White,3/30/02,17,No,Arabic
836,Tara Parker MD,F,Other,7/24/01,18,No,Arabic
837,Michael Reyes,M,Hispanic,11/1/01,17,No,Chinese
838,Amy Henderson,F,Other,10/29/02,16,No,Chinese
839,Jessica Reed,F,Other,2/16/02,17,Yes,Arabic
840,Joseph Miranda,M,Hispanic,8/7/03,15,Yes,Arabic
841,Mackenzie Jones,F,Native_American,4/30/03,16,No,Chinese
842,Jon Espinoza,M,White,10/5/03,15,Yes,Chinese
843,Kelly Medina,F,Asian,1/21/03,16,No,Arabic
844,Jason Rubio,M,White,9/30/01,17,Yes,Chinese
845,Jennifer Munoz,F,White,5/16/01,18,Yes,Spanish
846,Christopher Warner,M,Hispanic,3/13/02,17,Yes,Chinese
